Name,Score,Address,Reviews
에머이 판교점,3.3,성남시 분당구 대왕판교로606번길 31 호반메트로큐브 1층,"쌀국슈 빨리나오구 맛있슙니다ㅎㅎㅎ|맛있어요! 가성비도 좋고 직원분들도 친절하셔요^^|분짜 먹었는데 맛있었습니당~~|쌀국수가 너무 맛있고 국물도 진해요고기도 많이 들어있어요 !!!!쌀국수 혼밥|직원분들이 친절하고 무엇보다 음식이 빨리 나와서 좋았어요.  쌀국수 👍|한번 먹어보고 맛있었던 기억에 재방문 했는데딱 사장없이 교육 못 받은 고딩들이 알바하는 가게 수준이었음. 대량 배달주문이 있었던 것 같은데 포장하던 직원 습관적으로 욕 섞어가면서 말하는걸 계속 들으면서 불쾌했음. 날도 추운데 배달음식 가지고 나간다고 문도 안닫고 나감손님이 두팀정도 있었는데 그냥 배달전문집에 먹고가고 싶으면 먹던지.. 취급 받는 느낌그냥 다른데 가세요|다른지점을 항상 다니다가 여기 가보니.. 알겠더라구요.. ㅠ 여긴 재방의사없습니다 ㅠㅠ|에머이 치고는 실망 ,,|배달만 시키다 매장 방문 느낌 ㅎ직원분인지 알바분인지 일하는 의욕들도 없고계산허구 나가는데 인사두 없따 ㅋㅎ|판교 근방에서 먹어본 쌀국수 중에 제일 괜찮은 듯. 분짜도 맛있음.|식탁과 식기는 찐득거리고, 날파리가 사방에 날아다닌다... 분짜 고기는 구워놓은지 한참 된듯 차갑고 딱딱. 두번 다신 안 갈듯.|어떤 에머이를 가든지 간에 항상 평타 이상으로 먹고 나오는 것 같아요.|볶음밥 쌀국수 분짜|쌀국수 면이 부들부들하니 맛이 좋아요. 면 리필도 무료로 한 번 가능합니다. 분짜 밑에 있는 면은 뭉쳐있어서 먹기에 조금 불편했어요|||분짜가 새콤하니 맛있어요. 종종 들려서 먹고 갑니다.||분짜 먹었는데 고기에서 누린내가 너무 많아서 먹다가 뱉었어요………..|차돌쌀국수 차돌 다 붙어있어서 한겹한겹 뜯어먹고.. 고기 질이 너무 안좋네요한그릇 뚝딱 나오긴 한데 음식자체에 정성이 전혀 안보여요|단무지는 말라있고 위생이 정말.. ㅠㅠ 조금만 더 청결에 신경써주셨으면 좋겠어요|근처 식당 다 빨리닫는데 열시까지 해주셔서 감사합니다 ㅠㅠ|딱 쌀국수 한 그릇 먹기에 괜찮음|맛있고 든든하다|밑에.댓글 너무 정확들해서 적을게없네|맛은 괜찮은데 직원이 마스크 벗고 식탁위에 엎드려서 영상보고 있네요.. 직원 수를 줄이던가, 교육을 다시 시키거나 해야될듯요..|면도 안풀리고 고기는 덩어리지고에휴!|주말에 더워서 들어갔는데 안시원함. 날파리 날라다님. 한 마리는 쫒았는데 한마리는 쫒다가 음식에 붙어서 죽어버림ㅋ; 남자 직원인지 알바인지는 음식 줄 때 말없이 그릇만 탁 놓고 감.|쌀국수 배달을 오인분시켰는데 무슨 수저한개도 안넣어주고 국물이랑 국수를 들고먹으라는건지 .살다살다 이런 배달은 첨이네요  먼 배달집이 수저를안넣어|별 하나도 아깝다 너무 맛 없다 고기는 질겨 면은 불었어ㅜㅜ|예전에 다른 에머이에서 먹을때는 이 고기가 아니었는데....일반적인 분짜에 같이나오는 불향나는 고기는 프렌차이즈에 너무 많이 바란걸까?다른 에머이가 다 이렇게 바뀐지는 모르겠는데 분짜는 정말 쓰레기같이 나온다. 면과 곳곳이 시든 풀떼기 위에 길쭉한 튀김만두 하나와 군시절이 생각나는 동그랑땡 세개, 그리고 바짝마른 냉동삼겹살이 한줄 나오는데 의도한진 모르겠지만 온전한 돼지잡내를 즐길 수 있으며, 소스도 생각보다 맛없어서 정말 신기하다. 대체 이딴게 왜 만사천원이지....앵간하면 맛있게 먹는 편이라 보통은 별점 후하게주고 이런 리뷰 안하는데 여긴 너무 괘씸하다. 메뉴 만들때 분명히 다른 분짜도 먹어보고 참고해서 만들었을껀데 이 가격에 이딴구성으로 대놓고 원가절감하듯이 만들어놔서 이름값보고 선택한사람 ○○○만드는게... 아오 진짜 쓰다보니 열뻗치네일부러 다른사람들도 당해보라고 별다섯개에 정말맛있어요 이딴식으로 남길 수 있지만 공익을 위해 이렇게 시간써서 글남긴다. 신풍제약에 날린 오십보다 더 쓰레기같은 곳에 돈을 쓴 기분이다. 어떤 의미론 대단하기도 하네 진짜|평타|장사 하시는 마인드가 글렀네요. 아무리 많이 먹어도 '사장님 방침' 때문에 주차는 테이블당 무조건 한대에 1시간이라니. 주차 타워도 자리가 없어서 주차하는데 15분, 주문하고 기다리는데 10분 15분인데 마시고 뛰어 나오라는 말인가요? 그 주차권 한장에 소탐대실하시는 스타일인듯.음식 맛도 많이 바뀐것 같고 이번생에 다시는 여기 갈일 없을 것 같습니다.||집 근처라서 두번 가봤는데요.쌀국수, 넴, 반세오를 먹어봤는데요. 맛은 보통입니다.쌀국수는 좀 짠편인데요. 원래 베트남의 쌀국수가 짜니.. 베트남 스러운 것이겠지요.구로디지털단지 분점은 직원이 베트남 사람이여서 베트남스러운데. 여긴 한국 사람이네요. 맛도 구로디지털단지 분점이 더 나음|내가 분짜라붐을 가보지 않았다면 단연 최고였겠지만..||파송송 들어 있는 쌀국수. 맛나네요!!!|주말 점심으로 갔는데쌀국수는 괜찮으나 양이적고 비쌈라임을 달라하니 500원을 더 내라하고소스도 달라해야 갖다줌자주 갈것 같지는 않음|현지음식이 좀 깔끔해진 느낌. 몬가 길거리 음식스러운 맛이 좀 덜나고 너무 깨끗해진 버전의 베트남음식이라 아쉽긴 했어요. 낮에 갔는데 반쎄오가 안된다했는데 지인분 말로는 예전에도 종종 그랬다고 하네요. 메뉴 별로 주문이 가능한지 먼저 체크하시고 방문하셔도 좋을 듯용|분짜 맛있음. 약간 짜긴한데 쌀국수도 괜춘함. 음식도 빨리나옴.|||숙주나물 없음. 양지를 제외한 나머지 쇠고기 미국산.|에머이가 지점별 맛 편차가 큰데 여기가 다른 지점보다 훨씬 나은 듯 함. 생면의 호불호를 떠나서 국물의 맛이 정말 좋다. 개인적으로 고추를 많이 넣으면 더 맛있는 듯.|쌀국수랑 분짜 정말 맛있음. 볶음밥은 비추|먹다가 손가락 한마디만한 나사 나옴수세미나 비닐이면 이해하겠는데도대체 어떻게 나사 나올수 있는지문제에 대한 대응과 위생 관리 나쁨|쌀국수랑 분짜 면은 리필도 됩니당|맛있는데 막! 엄청! 맛있진 않구 가끔 갈만한 곳!|에머이는 역시 분짜와 쌀국수! 넘 맛있어요!|분짜면 쌀국수면 무한리필분짜 넘 맛있음분짜 소스에 당근 어떻게 다지는지 알고 싶다"
강남소관,4.2,성남시 분당구 성남대로171번길 17 씨티밸리 1층 103호,로컬 맛집이라해서 다녀왔는데 정말 맛있어요~!! 집 앞에도 있었으면 좋겠어요!|볶음밥 진짜 맛있습니다 꼭드셔보세요||완탕면 맛도 깔끔하고 양도 좋아서 맛있게 잘 먹었습니다. 여기 두번째인데 계속 올 것 같네요^^|맛있음|동네에서 이정도면 괜찮은듯|||맛은있는데 양이 너무 적음. 트러플볶음밥 특히|오랜만에 맛있는 집 오네요. 만족스럽습니다||웨이팅해서 먹었는데 웨이팅을 할 정돈가 싶었음..음식이 전반적으로 맛은 무난하지만 가격에 비하면 좀 아쉬움.||맛 요리구성 사장님의 친절함 뭐하나 빠지지 않는곳인거 같아요 자주 방문 할게요!|깔끔한 맛.얇은면의 싱가폴 라이스 누들볶음 맛있어요.마라탕에 들어간 쉐프님의 수제 완자속 해물이 끝내줘요.볶음밥도 맛있고.6가지전부 맛있어요.친절한 사장님의 밝은모습이 기분 좋아요.담엔 다른것도 먹어봐야겠어요.여유있게 가야해요..대기가길어질수있어요.
서연 양꼬치 양갈비,4.3,성남시 분당구 매화로37번길 13-10 1층,후 완존 맛있다|맛있음 별로 안시켰는데 서비스도 두개나주심 친절하심|친절하고 맛있어요|많이 맛없어졌어요 화장실에서 냄새두 나구 ..|무한리필로 배부르게 먹었습니다! 직원분들도 너무 친절하세요! 재방문 의사 있습니당😊😊 아 사이드로 콘튀김도 나오는데 진짜 맛있어요.. 💛||멍멍멍!!!멍멍!!멍|맛있음.서비스로 나오는 가지 좋음.근데 손님에 비해 직원이 적어주문하면 한세월 기다려야함.종종 까먹기도 함.
리틀타이랜드,4.8,성남시 분당구 돌마로522번길 12 1층,양도 많고 가격도 괜찮고 진짜 맛잇어요||팟타이 - 양도 많고 아주 맛있습니다팟퐁커리 - 소프트크랩일 줄 알았는데 아니라서 당황팟카파오무쌉 - 이야 이거 별미네요기본적으로 양이 많아서 기분이 좋습니다.고수는 따로 말씀드려야 나오니 참고하세요.||||똠양쌀국수 너무 생각나요.. 짱맛 비조리 포장도 가능|율동공원 근처에 타이식당 두 곳보다 맛있어요! 이제 블로그 광고 안하셔도 될 것 같아요! 열심히 입소문 낼게요!|똠양꿍 처음 먹어보는데 너무 맛있어요|찐맛집모든 메뉴 맛있어요나만 알고싶다하지만 대박 나세요|커리는 무난. 공심채 좋습니다. 국수류는 양도 많고 맛있습니다.|탈레팟퐁커리가 진짜 맛있어요 다른거 고민전이 이거부터 주문하고 고민하세요. 나올 때 두리안 캔디도 하나 입에 물고 나오면 최고입니다. 고수 달라고 하면 주세요.|진짜 맛있음 분당 타이집 중 탑급임.|맛있어요 잘먹었습니다||맛있어요|진짜 근처 태국음식점중에서 최고존맛...|||
고피자 현대판교점,4.7,성남시 분당구 판교역로146번길 20 지하 1층,핫하지도 않은 핫소스를 피자집에서 돈받고 팔다니 실망임|피자  맛있어요|따봉|진동벨 주시면서 만드는 시간 말씀해주시는데 엄청 친절하셔서 기분 좋았던 매장 ><번창하세요~~~~|쫄깃한 도우입니다빵이랑 토핑 조화가 좋습니다불고기 피자 추천합니다|고피자 전메뉴 먹어본 사람인데 여기가 진짜 토핑이 실함 백화점에 있어서 그런가 깔끔하고 먹을 곳도 많고 (물론 주말에 가면 사람 많아서 자리 이 없긴함)|스테이크피자? 이거 진짜 맛있네용|고피자 처음 알았는데 맛있음|피자 좋아하는데 간식으로 먹기 너무 좋음|피자맛집!!!!작은 피자를 컨셉으로 잡아서 그런지 다양한 맛을 먹을 수 있어서 좋더라구요도우가 퐁신하고 토핑도 실해서 추천추천!|맛있네여 백화점 푸드코트 안에 있어서 더 좋았어여|포장해서 집에서 먹음다 식어서 먹었는데도 맛있어서 리뷰 남김매장에서 먹으면 훨씬 맛있을 듯 다음에도 방문할 예정|피자는 역시 페페로니지|우연히 들어가서 먹었는데 존맛|굿굿|딸램이랑 둘이서 먹었어용~~딸램이 피자 먹고 싶다고 조르는데 둘이서는 못먹을 것 같아서 걱정했는데 여기는 1인용 피자라서 애기랑 먹기 딱 좋더라구용~~~~현백 가신다면 여기서 드시는거 완전 추천합니당~~~~|피자 나오는데 5분정도 걸리고진동벨로 알려주니까 근처 돌아보기도 편해요|친절하시고 맛잇어요
피자마루 야탑점,3.5,성남시 분당구 벌말로 48,"""소스많이"" 한마디 하면 파파존스보다 더 많이 발라주심 여긴 그냥 최고|이거 몬스터 페퍼로니 피자임.잘 판단하고 주문하세요|맛괜찮아요.조금만 더 싸면 좋읗듯|좋아요 냐옹|맛있어요|왠만하면 안가시는게..  역대급으로 별로임"
피자덕,5.0,성남시 분당구 매화로 56,스윗고구마랑 페퍼로니 반반피자 먹었는데 양도 많고 퀄리티도 진짜 좋네요! 특히 스윗고구마피자 고구마 엄청 푸짐해서 포만감 장난아닙니다 ㄷㄷ 사장님도 친절하셔서 기분좋게 먹고 갑니다 ㅎㅎ||반반 섞어서 주문할 수 있는 피자 메뉴가 있어서 좋았습니다. 피자 두 판을 주문하면 총 4가지 종류의 피자를 맛볼 수 있는 셈입니다.
피자스쿨 분당아름점,5.0,성남시 분당구 판교로 437 숭문상가 103호,사장님. 힘내세요. 화이팅.|맛있어요~ 저렴하고 맛있어서 오래 장사하신 것 같아요.
롱타임 노씨 야탑점,4.2,성남시 분당구 야탑로105번길 9 금정빌딩 2층,사장님 친절하시고 피자 맛남|분위기도 좋고 피자 존맛!!!!!주류도 종류가 많아 좋아요~나만 알고 싶은 곳이지만 공유~|매장이 이쁘고 직원분이 착해요 ㅎ|모든게 셀프고 맥주를 직접 따르는건데 거품이 너무 많이 나와요 피자는 맛있었는데 술장난치는거 같아서 기분 안좋네요|피자 너무맛잇고 사이드랑 다른안주도 다양한거같아서 좋앗어요! 저는 두껍지않은 얇은도우 좋아하는데 그래서 더좋은듯.. 요즘시대에 카스500cc를 3900원에 파는곳이라니 추천입니다. 그리고 다른 다양한 맥주도 맛잇구 모스카토도잇어서 좋앗어요
피자알레,4.1,성남시 분당구 판교공원로2길 2,사장부부이신지 일단 아줌마 첫주문부터 영.. 에어팟끼고 계속 되묻는데 인상쓰면서 말투도 영.. 생각보다 엄청 불친절은 아닌데 성깔잇는손님 만나면 불튈수도..근데 아저씨가 나름 친절함 맛도 1인피자인데 나쁘지않았고..|아줌마 너무 불친절|이정도면 괜찮지 않다|피자도우가  좋은지 속도편하고 맛도 좋고 쵝오!^^|맛있어요|도우 쫄깃하고 소화도 잘되네요동네 피자 맛집이에요애들이 좋아하는 파인애플 피자도 굿|도우가 예술
피자몰 2001아울렛분당점,0.0,성남시 분당구 미금일로154번길 20 지하1층, 
긱스피자,2.4,성남시 분당구 내정로119번길 18 1층,"장사를 왜 그런식으로 하시나?... 응대 너무 불친절 합니다.,..- -;다시 안 가고 싶네요...|너무 불친절해서 깜짝 놀랐어요. 매장 들어서자마자 자기 혼자 뭐라고 웅얼거리길래 네?하니까 한숨 쉬고 쳐다보네요? 뭐죠?? 나올때도 감사합니다 하는데 씹음. 찾아오는 손님한테 이유없이 짜증날 정도면 일 그만하셔야 되는거 아닌가요...|기본 사이즈가 family 사이즈입니다. 한국식 피자치곤 맛있네요!||맛도없고 불친절해요"
프레드피자 분당점,3.7,성남시 분당구 미금일로 85 오리뜰조합 1층 101호,좋아용||가성비는 나쁘지 않음댓글 알바 멈춰|가성비와 맛 동시에~♡|너무 맛있네요 이 곳이 이탈리아인지 한국인지 헷갈렸네요!! 다음에도 또 시켜먹을거에요ㅎㅎㅎㅎ|스위트 포테이토 먹었는데 너무 맛있었어요!!사장님 보실지 모르겠지만 번창하세요!!|너무 맛있어서 다음에도 또 먹을거에요!|별점 믿지마세요안좋은 별점 임시차단시킵니다|아주 정말 너무너무 맛있어용!!!!!!!!
옐로우피자,3.7,성남시 분당구 내정로107번길 12,|2023.1월 기준 이 동네 주변에선 제일 베스트||1년전 이사올때 시켜먹고 반해서 자주 즐겨 먹었었는데 사장님바뀌고부터인지 점점 내용이 부실해지다가 오늘 먹고 다른 피자집으로 갈아타야겠다 생각했습니다.. 너어어무 짜고 토핑도 부족해서 먹는 내내 아쉬웠네요.. 이제 안녕입니다 옐로우피자!|6번 이상 주문했었고 이제 다시는 주문 안 합니다.주위에 맛있는 피자집 많습니다.상호명 다 쓰고 싶지만 겨우 참습니다.|도우를 직접 만들어 숙성후 피자를 오븐에 구워서그런지 쫀득하니 식감이 너무 좋네요가격도 저렴하고 가성비 최고네요옐로우피자  짱 !!!|맛있어요 !! 가성비좋습니다|맛있을듯|자주 배달시켜먹어요. 가성비 대박. 최고예요.
피자스쿨 분당푸른점,4.6,성남시 분당구 돌마로366번길 42 1층,친절하고 좋습니다! :)||늘 친절하시고정말 오래된ㅎㅎ... 초등학교때 교회에서 단체주문하면 너무 신났는데이젠 내일 출근 걱정중 ㅎㅎ|친절하심|존맛 피자는 피자스쿨||맛있어요|주인내외 친절. 피자 맛남
피자알볼로 수내정자점,2.0,"성남시 분당구 느티로 67 수내조합상가 1층 101, 102호",쿠폰은 폼으로 있네요 십만원 이상 안시키면 고객으로도 생각안하는 듯 알볼로 좋게 봤는데 이제 좀 주저되네요|절대 다시는 안시킨다.  앱도 지웠다.  이러니 비싸게 주더라도 플앳폼 이용하는거지. 앱부터 엉망이다.  본사에 클레임하란다.  배달주문 시켰는데 매장픽업으로 되었다고 왜 안가져가냐고 블친절하게 전화하고 배달주문했다니 자기는 모르겠으니 와서 가져가란다. 배달 다시 시키려면 주문 다시히란다.  배달시키면 1시간 걸릴거란다.  아예 온라인 주문을 받지 밀든지 불쾌해서 앞으로는 절대 안먹는다.|전화주문했는데요 맛도 안 봤지만 정말 불친절해서 기분이 나빠 후기씁니다 그냥 처음부터 끝까지 응대가 별로네요 이런 전화주문은 처음입니다 가타부타 설명도 없이 답답하다는 말투부터 고객님 그게 아니라니까요! 하며 화도 내시네요.. 제가 웬만하면 다 서비스니까 가게에 짜증 안 내는데 너무 기분이 나빠서 먹기가 싫어지네요 응대가 최악입니다 고객 전화가 귀찮고 싫으시면 전화주문은 막고 배민만 받으세요 서로 기분만 나쁘고 참 별로입니다|냄새는 좋던데 맛은 그닥|기프티콘 주문이라 그런건지 그냥 이 지점이 별로인건지.. 딱딱하게 다 식어서오고 파리바게뜨 피자빵이 더 맛있는것같네요.|맛있어요|걍 냉동피자맛|존맛탱 주문 항상합니당
피자나라치킨공주 분당수내정자점,3.7,성남시 분당구 발이봉남로3번길 3-1 1층,엄청 바삭하게 잘튀겨주시고 피자는 피자학교보다 맛있는정도에요~~ 좋아요|옆에 가게 앞에 주차했는데 빼라 마라 하시네요본인은 앞에 공도로에 세워둔것들 불법 적치물인거 아시는거죠?|가성비 최고에요 ㅎㅎ 맛있네요
피자스쿨 판교대장점,5.0,성남시 분당구 판교대장로7길 12 1층,도우가 패스츄리처럼 결이느껴지고 맛있어요. 냉동햇다 에프굽해서 먹어도 맛있어요 150도 10분
7번가피자 수내정자점,4.5,성남시 분당구 돌마로356번길 3 그랜드프라자 1층,라지사이즈에 피클 소스 공짜인데 만 원대임. 말이 더 필요한가? 특히 사장님 정말 친절하심.|전화주문했는데  친절하셔서 좋았구요 피자가 너무 맛있어요.특히 도우가 쫄깃한게 너무 좋네요.꼬다리까지 맛있는 피자는 처음이에요.같이 드셨던 엄마는 밀가루 드시면 속이 더부룩하셨는데 이 피자는 곡물도우라서 그런지 속이 편하다고 하시네요.|여기 7번가 피자 맛있더라구요~ 친절하시고 좋았습니다 다음에도 시킬때 먹으려구요❤️|예상 수령시간 맞춰서 갔더니 주문이 밀려서 이제 조리 들어간다며 10분 가까이 더 기다려서 받았네요. 그럴려면 예상시간을 왜 알려주는지. 시간이 너무 아깝고 고객을 마냥 기다리게 하면서도 콜라 하나 서비스로 주지 않는 인색함에 다시는 방문하고 싶지 않은 곳입니다.|신메뉴 치즈볼 먹었는데 꿀맛|되게 친절하셨어요!|친절하시고 맛있어서 피자는 여기서만 시켜요체다골드 포테이트 강추|친절하시구 피자는 맛있고 맛있고 맛있는집|10살된 아들이 7번가 새우피자를 너무 좋아해요~^^건강한 도우덕에 맘놓고 먹을수 있어 좋고피자만드는 젊은 사장님 손맛 또한 예술입니다~♡|사장님 바뀌시고 수요일 방문포장 40프로 할인되서 먹었는데 치즈도 쭉쭉 늘어나고 토핑도 푸짐하고 맛있어졌어요~~^^|피자 맛있어요~도우가 타 브랜드보다 맛있고 부담이 없네요추천합니다~
노모어피자 판교점,4.5,성남시 분당구 대왕판교로606번길 58,배달받았는데 너무맛있어요|맛있어요
도미노피자 판교점,3.5,성남시 분당구 서판교로 160 스타식스밸리 106~108호,마스터 트리플 코스 피자??싸구려피자 그이하ㅠ||주문 밀려있으면 주문을 받지를 마셔야죠피자를 1시간 넘게 기다리게 하시면 어떡합니까매장에 전화 연결도 안되고요이렇게 오래걸릴 줄 알았으면 그냥 주문 취소했을걸 계속 기다렸어요안그래도 배고파서 화나는데 더욱 화나네요||점원들도 너무친절하고맛도최고예요|신상 피자 진짜 맛있어요ㅠㅠ역대 최고의 피자인듯...?
잭슨피자 판교점,4.1,성남시 분당구 동판교로177번길 25 판교호반써밋플레이스 1층 149호,"초창기에비해 가격을 올라가고 맛은 없어지고특히 마가리타가 왜이리 달아진건지|overpriced)|승인|||토마토 소스맛이 진하고 도우가 바삭촉촉하다.|명성과 다름||두번째방문, 맛있어요👍🏼‘22.10.29. 메뉴판입니당|다른 지점 평점보니 점바점인 것 같은데 이집 피자는 인정 맛있음. 1인피자 가격대비 사이즈 나쁘지 않고 재료의 질도 수준급. 다만 아래서 지적했듯이 접객관련해서는 세심한 점이 필요함. 그리고 제로페이 마크 없애세요 이집 제로페이 안되며 그게 뭔지도 모름.|20분 걸린다고해서 주문했습니다. 진작 나왔음에도 말도 없으셔서 나왔는지 물어봣고 결국 다 식어서 가져왔습니다. 식어서 맛도 별로고 아쉽네요|하와이안 굿|하와이안은 최고요!|하와이안 피자 존맛~~! 파인애플이 피자 위에 통으로 올라가 있어서 좋아요ㅠ|아싸 짹슨핏자"
노모어피자 야탑점,4.8,"성남시 분당구 매화로 49 1층 101, 102, 108호",친절하시고 피자 맛있었습니다가게도 깔끔해서 와서 먹기에도 좋았어요|옥수수새우피자 개ㅐㅐ강추예요 존맛그리고 김치볶음밥 진짜 맛있어요 어떻게 만드시는건지 알고싶음|홀영업도 하시는데 너무 깨끗하고 쾌적해요! 맛도 물론 보장되어있습니다. 도우도 기본인데 쫀득하고 맛있어요. 오래오래 번창하시길!|맛있어요!!
파파존스 수내점,4.7,성남시 분당구 내정로129번길 26 명진종합상가 2층,"존스페이버릿 맛있어요|코앞에 있는 곳인데 왜 그동안 안먹었는지 ...진짜 존맛탱이에오... 원래 콤비네이션 피자 안좋아하는데 슈퍼파파스 넘 마싯엉용...||언제 먹어도 맛있지만,이벤트날이라 무지 바쁘신데도 불구하거, 직원분들 서비스며, 다같이 으샤으샤  하시는 에너지가기다리는데 전혀 지루함 없이  좋은 기운 받아갑니다.|너무 맛있음!!! 금욜엔 원쁠원도 함식은담에 먹어도 맛있고 렌지돌려 먹어도 갠차나서 혼자 한판사서 이틀은 먹는거 같음.요즘 파파존스에 푹빠져있음딴 피자는 한판 다먹는데 여기건 두조각만 먹어도 배부름. 슈퍼파파스랑 고기만 있는거 토핑 개혜자임.그리고 랜치 존맛임.김풍이 왜 피자계 평양냉면이라 했는지 알겠음. 계속 생각남. 싫어하던 할라피뇨에 푹빠짐. 여기 고구마링 추가해서 먹으면 핵꿀맛.브라우니 한판에 9조각있는데 만원인가 함한조각에다 바닐라 아이스크림 올려 먹으면 카페 6~7처넌 메뉴 똑같음. 존맛임. 여기 갈릭디핑도 존맛임으 얼른 먹으러감 ㄷㄷ|위에 작업실 쓸때 자주 시켜먹었어요 포장하면 엄청 싸요 피자도 맛있고|아주 친절하시고 너무 맛있어요! 회사 근처라 자주 갈 거 같아요!|더 맛있어진 것 같아요.|7/10"
도미노피자 수내정자점,1.6,성남시 분당구 내정로113번길 4 정자프라자 107호,"|배달이 너무 늦네요.. 피자가 다식어서 왔어요... 포장아니면 앞으로 안시켜먹을래요.|배달 엄청늦고 전화도안받고 역대급 피자맛없습니다.|젊은 친구들이 운영하는 곳인데 매우 불친절함.포장주문 접수 착오로 피자만 나오고 사이드메뉴는  누락되어 내용물 확인한 후 조리가 시작되어 한참후 나옴. 자기들 실수였는데도 죄송하다는 말 한마디가 없고 미안해하는 표정조차 없었음. 덕분에 식은 피자 맛없게 먹음.|토핑이 너무 부실해짐|신메뉴 나와서 혹시나하고 먹었는데 역시나....토핑 부실하고 정말 맛없어요여기 주변에 맛있는 피자집 여럿있으니까 여긴 거르세요|시키지마세요. 여기서. 기본적인 예의도 없는 곳입니다. 배달이 잘못 와서 다 식은 피자를 같은 돈 내고 먹게 하시면 판매자분께서도 죄송해야 하는 겁니다. 배달하시는 분도 실수로 잘못 배달하셨으면 사과해야 하는거에요. 초등학생 아는 사실인데 다큰 성인이 그정도 예의도 없으신가요.. 제가 낸 돈에는 서비스에 대한 값도 있는거에요. 30분이나 지난 다 식고 딱딱한, 맛없는 피자를 먹었습니다별 하나도 아까워요|다른거 다 재껴두고 위생관념이 박살 나 있음.도우 반죽하던 직원이 맨손으로 마우스 만졌다가다시 자기 핸드폰 만졌다가그 손 그대로 씻지도 않고 다시 도우 반북함.보다못한 손님이 지적해도 대꾸도 않음 ㅋㅋ|차량 픽업 서비스 신청해서 기다렸는데 안 나오길래 들어가니까 다 해놓고 안 갖다주고 기다리고 있었움...|다 식어서 옴...||여기 진짜 별로임 사장인지 알바인지 엄청 불친절하고 배달도 엄청나게 느림..|큰맘먹고 35천원 짜리 피자 시켰는데..다 식어서 옴. 살다가 방금 시킨 피자 전자렌지 데워먹긴 첨이네요..후회막심. 배달을 모아서 한번에 하다 이랬는지 모르지만 너무 하네요. 가격에 비해 내용물도 부실하고..도미노 피자 문제 많네요.|시간 맞춰 잘나옴"
잭슨피자 야탑점,4.3,성남시 분당구 매화로 44 조일빌딩 1층,"- 레전드 피자 R: ₩23,220 (방문포장 10% 할인)- 밤에는 주문이 밀려 20분 이상 대기- 전체적으로 간이 슴슴해서 좋다- 피클도 직접 담근 것 같다- 피자 도우를 렌치 소스에 찍어 먹으면 맛있다|첫방문인데 직원분 친절하시네요아들이 맛있다해 방문주문합니다.|페퍼로니딜라이트랑 파이브치즈 하프 했는데정말 맛있게 먹었습니다.사장님도 정말 친절하세요~~!|피자를 8조각으로 균일하게 잘라주지 않는 피자집입니다. 참 성의가 없다는 생각이 드네요.|파파존스만 먹었는데..잭슨피자만의 맛이 있음. 도우가 얇고 짭짤함. 근데 피클을 안주고 별도구매라고 함 ㅠ 피자엔 피클인데...😟|맛있어요~! 부모님이랑 같이 먹었는데 피자 맛있다고 극찬하시네요~👍🏼|"
노모어피자 분당정자점,1.0,성남시 분당구 정자일로 135 푸르지오시티 3차 D동 103호,"별점이 1점인 데는 이유가 있다 ㅡㅡ|직원들 손님 응대를 전혀 안하네요카운터 코앞에서 서있어도 모른척, 눈마주쳐도 모른척, 무시하는것도 아니고갈때마다 사장님 굉장히 친절하셨던 곳으로 기억하는데 직원들 교육좀 하셔야겠습니다|마우스만진 손으로 피자 만드네요... 위생 신경 쓰셔야할듯"
비버스피자,4.8,성남시 분당구 판교대장로7길 4 1층 101호,"처음엔 맛있다가 나중에 점점 물려서 아쉽지만 맛은 분명히 있음!|치즈 피자 포장 했는데 폭신한 도우에 치즈가 조화롭게 정말 맛있네요. 우리동네 이렇게 맛있는 피자가 있었다니!|Incredibly delicious pizza! The dark choco shake tasted amazing ♡ The staff were very kind and friendly, too!|오늘 동네주민 추천으로 아들이 피자를 좋아해 직접 포장 했습니다. 사장님 두분 너무 친절하시고 집에와서 아들이 먹어보니 엄지척이네요.. 자주 찾아 뵐듯 오늘은 하와이안 쉬림프였네요..맛집이 집근처에 생김에 감사 하네요 ..|가게도 정말 예쁘고 맛도 엄청나게 맛있어요!!사장님 너무 멋있어요 작은사이즈로 시켰는데 1인으로도 너무 좋고 가격도 너무 저렴해요 정말 잘 먹었습니다 !!"
파파존스 야탑점,5.0,"성남시 분당구 매화로 49 시흥조합상가 1층 103,104호",파파존스가 맛있는건지 야탑지점이 유독 맛있는건지. 슈퍼파파스로만 열번은 먹은 거 같은데 매번 짱맛짱맛! 🤤||맛 좋은 파파존스|대박 맛있네요.밤8시50분쯤 시켜서 영업종료 얼마안남아서 기대안했는데 따끈한피자 수퍼파파스 와 치즈스틱 오랜만에감동의맛을 느꼈습니다.항상 지금처럼 맛유해주시면 평생고객으로 충성할듯요.번창하세요 ^^*
